feature,nonmissing_ratio,zero_ratio,feature_type,semantic_group
wPedo_speed_08_12_sum,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_speed_08_12_nonnull_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_speed_08_12_zero_count,0.89,0.0014285714285714286,coverage_proxy,activity_pedo
wPedo_speed_08_12_nonzero_count,0.89,0.1357142857142857,coverage_proxy,activity_pedo
wPedo_speed_08_12_negative_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_step_08_12_mean,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_08_12_std,0.8885714285714286,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_08_12_min,0.89,0.8885714285714286,actual_behavior,activity_pedo
wPedo_step_08_12_q25,0.89,0.8885714285714286,actual_behavior,activity_pedo
wPedo_step_08_12_median,0.89,0.8771428571428571,actual_behavior,activity_pedo
wPedo_step_08_12_q75,0.89,0.78,actual_behavior,activity_pedo
wPedo_step_08_12_q95,0.89,0.22857142857142856,actual_behavior,activity_pedo
wPedo_step_08_12_q99,0.89,0.16285714285714287,actual_behavior,activity_pedo
wPedo_step_08_12_max,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_08_12_sum,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_08_12_nonnull_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_step_08_12_zero_count,0.89,0.0014285714285714286,coverage_proxy,activity_pedo
wPedo_step_08_12_nonzero_count,0.89,0.1357142857142857,coverage_proxy,activity_pedo
wPedo_step_08_12_negative_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_step_frequency_08_12_mean,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_std,0.8885714285714286,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_min,0.89,0.8885714285714286,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_q25,0.89,0.8885714285714286,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_median,0.89,0.8771428571428571,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_q75,0.89,0.78,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_q95,0.89,0.22857142857142856,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_q99,0.89,0.16285714285714287,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_max,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_sum,0.89,0.1357142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_08_12_nonnull_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_step_frequency_08_12_zero_count,0.89,0.0014285714285714286,coverage_proxy,activity_pedo
wPedo_step_frequency_08_12_nonzero_count,0.89,0.1357142857142857,coverage_proxy,activity_pedo
wPedo_step_frequency_08_12_negative_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_mean,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_std,0.8885714285714286,0.8885714285714286,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_min,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_q25,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_median,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_q75,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_q95,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_q99,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_max,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_sum,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_nonnull_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_running_step_08_12_zero_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_running_step_08_12_nonzero_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_running_step_08_12_negative_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_mean,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_std,0.8885714285714286,0.8885714285714286,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_min,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_q25,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_median,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_q75,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_q95,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_q99,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_max,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_sum,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_nonnull_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_08_12_zero_count,0.89,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_08_12_nonzero_count,0.89,0.89,invalid_or_constant,activity_pedo
wPedo_walking_step_08_12_negative_count,0.89,0.89,invalid_or_constant,activity_pedo
